Date,Open,High,Low,Close,Volume
2022-01-07,1780.08,1793.96,1744.4,1747.08,29817.0
2022-01-10,1733.09,1782.08,1722.63,1771.08,29627.0
2022-01-11,1753.08,1770.08,1736.25,1745.63,22277.0
2022-01-12,1753.08,1783.88,1753.08,1772.08,27474.0
2022-01-13,1769.9,1773.07,1670.64,1682.47,56747.0
2022-01-14,1682.47,1698.08,1668.08,1672.08,29322.0
2022-01-17,1673.08,1683.38,1640.42,1666.69,27354.0
2022-01-18,1666.76,1713.93,1657.08,1697.35,31216.0
2022-01-19,1724.08,1724.08,1693.96,1717.08,26371.0
2022-01-20,1721.08,1785.07,1721.08,1774.6,34014.0
2022-01-21,1765.08,1798.57,1756.09,1790.07,30813.0
2022-01-24,1760.08,1789.08,1736.52,1755.28,23986.0
2022-01-25,1748.08,1771.08,1736.08,1748.08,25510.0
2022-01-26,1747.12,1774.08,1724.08,1760.08,23905.0
2022-01-27,1806.09,1815.9,1757.08,1770.08,42665.0
2022-01-28,1760.08,1773.08,1685.09,1692.08,41020.0
2022-02-07,1706.07,1718.64,1655.08,1673.04,35150.0
2022-02-08,1673.96,1677.95,1595.08,1644.08,41713.0
2022-02-09,1644.17,1713.08,1632.05,1701.06,33885.0
2022-02-10,1705.08,1710.98,1662.47,1678.08,23032.0
2022-02-11,1662.08,1705.87,1646.08,1655.05,33746.0
2022-02-14,1645.08,1682.08,1642.39,1673.75,20196.0
2022-02-15,1673.88,1716.08,1664.08,1695.7,27106.0
2022-02-16,1705.08,1712.08,1693.08,1697.63,14587.0
2022-02-17,1705.69,1716.56,1686.08,1692.07,18214.0
2022-02-18,1682.71,1713.06,1670.74,1712.08,19385.0
2022-02-21,1705.08,1711.98,1674.03,1682.07,20816.0
2022-02-22,1665.09,1666.08,1605.1,1612.95,52299.0
2022-02-23,1616.49,1639.08,1605.16,1632.09,28112.0
2022-02-24,1613.08,1619.07,1553.18,1569.19,65359.0
2022-02-25,1580.08,1613.36,1580.08,1604.14,38979.0
2022-02-28,1592.14,1602.08,1572.08,1595.48,28923.0
2022-03-01,1607.08,1668.65,1607.08,1663.56,47379.0
2022-03-02,1645.08,1656.07,1630.08,1649.96,20074.0
2022-03-03,1650.88,1655.33,1599.08,1605.08,31547.0
2022-03-04,1577.08,1597.97,1560.18,1585.58,31047.0
2022-03-07,1565.28,1573.08,1508.88,1512.08,49156.0
2022-03-08,1565.06,1591.74,1537.08,1558.28,57215.0
2022-03-09,1569.18,1610.08,1526.19,1584.26,56434.0
2022-03-10,1613.08,1626.08,1596.08,1599.51,36462.0
2022-03-11,1571.08,1582.08,1523.16,1574.09,47727.0
2022-03-14,1535.08,1555.08,1505.08,1505.08,49007.0
2022-03-15,1455.08,1490.08,1408.08,1408.08,89056.0
2022-03-16,1439.08,1488.98,1398.08,1480.03,77593.0
2022-03-17,1525.08,1560.08,1516.74,1525.23,68352.0
2022-03-18,1523.08,1550.08,1497.36,1512.87,38349.0
2022-03-21,1529.08,1530.73,1500.09,1509.38,27877.0
2022-03-22,1528.96,1528.96,1491.41,1500.08,21054.0
2022-03-23,1510.08,1575.08,1502.08,1557.27,58067.0
2022-03-24,1543.08,1545.08,1522.43,1526.01,25815.0
2022-03-25,1517.08,1539.08,1490.08,1495.08,29709.0
2022-03-28,1430.08,1469.88,1409.08,1465.88,57542.0
2022-03-29,1466.58,1496.58,1466.58,1472.08,25935.0
2022-03-30,1503.08,1535.18,1500.08,1535.18,42433.0
2022-03-31,1525.08,1543.68,1513.88,1524.08,25174.0
2022-04-01,1535.02,1598.08,1526.77,1585.09,44862.0
2022-04-06,1558.08,1593.81,1558.08,1570.08,27820.0
2022-04-07,1563.08,1590.08,1555.18,1570.08,20196.0
2022-04-08,1573.08,1593.78,1571.62,1589.08,22941.0
2022-04-11,1575.08,1575.08,1511.11,1525.08,43864.0
2022-04-12,1534.08,1593.05,1513.08,1587.08,41630.0
2022-04-13,1572.08,1600.08,1556.16,1574.08,31148.0
2022-04-14,1593.08,1640.98,1585.28,1614.08,37650.0
2022-04-15,1607.28,1623.08,1600.97,1611.07,21041.0
2022-04-18,1586.21,1603.08,1573.08,1595.9,19793.0
2022-04-19,1605.08,1638.07,1580.58,1595.38,24205.0
2022-04-20,1606.77,1625.08,1573.76,1602.08,24156.0
2022-04-21,1595.28,1611.08,1575.08,1585.06,28953.0
2022-04-22,1568.08,1592.96,1565.26,1578.08,27900.0
2022-04-25,1555.08,1581.58,1507.08,1513.08,53658.0
2022-04-26,1508.41,1554.06,1505.08,1537.56,44564.0
2022-04-27,1572.2,1615.08,1572.2,1600.0,57402.0
2022-04-28,1598.08,1650.08,1591.58,1640.08,44010.0
2022-04-29,1641.08,1654.08,1616.06,1633.46,34885.0
2022-05-05,1635.08,1675.08,1634.06,1642.08,33661.0
2022-05-06,1620.07,1624.08,1586.08,1598.08,28596.0
2022-05-09,1585.08,1585.08,1543.08,1557.08,30352.0
2022-05-10,1525.08,1590.04,1510.09,1571.27,40119.0
2022-05-11,1560.08,1593.56,1557.08,1573.08,30313.0
2022-05-12,1558.08,1583.08,1555.08,1567.75,22038.0
2022-05-13,1585.08,1603.02,1571.08,1583.32,20731.0
2022-05-16,1602.08,1602.08,1547.75,1563.08,27765.0
2022-05-17,1574.96,1580.08,1560.08,1573.08,20145.0
2022-05-18,1578.74,1579.0,1548.1,1566.08,24850.0
2022-05-19,1550.08,1562.08,1544.08,1561.08,19776.0
2022-05-20,1565.07,1606.23,1557.08,1605.09,41950.0
2022-05-23,1605.08,1608.97,1577.08,1586.08,22157.0
2022-05-24,1591.08,1592.08,1560.58,1565.08,27342.0
2022-05-25,1570.35,1577.08,1552.08,1560.59,22389.0
2022-05-26,1566.08,1566.08,1535.08,1547.88,28053.0
2022-05-27,1565.07,1585.08,1558.09,1560.24,25120.0
2022-05-30,1571.08,1595.63,1571.08,1583.49,34466.0
2022-05-31,1579.85,1619.98,1572.06,1609.11,40751.0
2022-06-01,1607.08,1619.86,1584.08,1593.33,21760.0
2022-06-02,1593.05,1600.88,1585.08,1591.08,16915.0
2022-06-06,1595.08,1600.08,1563.08,1593.08,36741.0
2022-06-07,1589.22,1630.08,1575.39,1622.98,35049.0
2022-06-08,1630.08,1687.08,1630.08,1670.68,44354.0
2022-06-09,1677.08,1693.43,1654.08,1658.08,26329.0
2022-06-10,1650.09,1712.08,1640.08,1705.68,47345.0
2022-06-13,1695.08,1697.08,1653.16,1661.08,36755.0
2022-06-14,1639.08,1680.5,1637.08,1676.08,29416.0
2022-06-15,1675.08,1710.08,1668.07,1680.18,33664.0
2022-06-16,1699.67,1712.71,1680.41,1682.08,26887.0
2022-06-17,1683.17,1757.08,1683.17,1756.08,50542.0
2022-06-20,1755.08,1775.08,1735.08,1747.1,34975.0
2022-06-21,1754.08,1772.07,1733.08,1750.82,23717.0
2022-06-22,1760.08,1763.08,1737.08,1741.08,19647.0
2022-06-23,1747.78,1770.12,1745.08,1762.18,26844.0
2022-06-24,1775.08,1825.08,1770.08,1814.09,39635.0
2022-06-27,1825.02,1855.02,1805.38,1815.63,40115.0
2022-06-28,1824.82,1846.08,1806.08,1841.08,25246.0
2022-06-29,1833.08,1847.08,1816.09,1835.08,30360.0
2022-06-30,1826.76,1903.76,1826.75,1871.76,38982.0
2022-07-01,1881.76,1894.53,1841.97,1855.81,21596.0
2022-07-04,1846.77,1851.05,1827.77,1844.76,25076.0
2022-07-05,1852.04,1881.21,1836.76,1859.77,26329.0
2022-07-06,1858.76,1865.76,1812.76,1828.76,32752.0
2022-07-07,1831.76,1836.11,1811.77,1816.76,20932.0
2022-07-08,1831.76,1841.65,1822.92,1825.76,15644.0
2022-07-11,1816.96,1821.53,1777.26,1790.36,23949.0
2022-07-12,1791.76,1799.56,1756.82,1775.17,23447.0
2022-07-13,1771.76,1798.76,1767.43,1785.65,19854.0
2022-07-14,1786.76,1803.56,1767.76,1779.76,20527.0
2022-07-15,1771.87,1826.44,1771.27,1776.26,33416.0
2022-07-18,1779.12,1785.76,1748.76,1778.42,24221.0
2022-07-19,1771.76,1778.41,1752.76,1769.86,21956.0
2022-07-20,1785.51,1796.76,1771.76,1776.86,18705.0
2022-07-21,1769.86,1782.66,1761.27,1765.76,14061.0
2022-07-22,1775.98,1788.76,1761.76,1773.76,25114.0
2022-07-25,1776.27,1779.06,1757.76,1771.41,16912.0
2022-07-26,1779.75,1791.73,1773.78,1776.97,20685.0
2022-07-27,1768.76,1774.76,1743.76,1746.36,21490.0
2022-07-28,1747.86,1764.76,1719.42,1724.76,34870.0
2022-07-29,1721.86,1745.75,1704.86,1725.2,37032.0
2022-08-01,1716.77,1734.76,1707.94,1717.06,21037.0
2022-08-02,1706.76,1714.74,1684.77,1706.74,28221.0
2022-08-03,1716.75,1730.76,1703.76,1711.76,24598.0
2022-08-04,1716.76,1749.86,1706.89,1742.77,30357.0
2022-08-05,1754.56,1761.76,1731.66,1750.72,20086.0
2022-08-08,1741.91,1759.64,1734.27,1738.29,16799.0
2022-08-09,1738.29,1745.75,1731.76,1736.76,13875.0
2022-08-10,1736.74,1744.76,1691.34,1702.76,27927.0
2022-08-11,1712.76,1733.76,1704.77,1733.66,26061.0
2022-08-12,1733.66,1756.76,1726.76,1754.76,20260.0
2022-08-15,1747.22,1766.26,1742.31,1746.65,19323.0
2022-08-16,1750.7,1760.55,1742.76,1744.6,14836.0
2022-08-17,1756.76,1756.76,1721.76,1744.76,18361.0
2022-08-18,1734.76,1739.84,1707.83,1722.26,23168.0
2022-08-19,1724.76,1735.11,1714.76,1721.77,13544.0
2022-08-22,1711.77,1733.76,1708.14,1720.74,15427.0
2022-08-23,1725.36,1725.36,1693.76,1696.77,23756.0
2022-08-24,1696.75,1701.99,1677.76,1680.96,18728.0
2022-08-25,1685.76,1714.76,1680.96,1711.76,21925.0
2022-08-26,1726.76,1738.76,1712.76,1724.76,23142.0
2022-08-29,1709.76,1726.73,1700.76,1705.58,13570.0
2022-08-30,1709.11,1711.76,1680.96,1696.76,18235.0
2022-08-31,1686.86,1752.32,1686.77,1750.76,44692.0
2022-09-01,1738.91,1742.76,1707.65,1707.65,26845.0
2022-09-02,1716.7,1719.72,1692.93,1701.76,19391.0
2022-09-05,1689.4,1695.76,1646.76,1661.76,36822.0
2022-09-06,1662.12,1674.96,1651.76,1671.76,20830.0
2022-09-07,1661.79,1664.42,1637.77,1644.77,28306.0
2022-09-08,1646.76,1658.76,1641.76,1641.76,16591.0
2022-09-09,1651.76,1678.76,1642.76,1671.55,27090.0
2022-09-13,1706.76,1715.14,1684.99,1705.76,28693.0
2022-09-14,1690.77,1706.76,1689.76,1695.76,16042.0
2022-09-15,1696.76,1719.88,1696.72,1706.76,20810.0
2022-09-16,1698.56,1712.36,1681.87,1685.76,24121.0
2022-09-19,1681.76,1715.35,1679.64,1698.4,18584.0
2022-09-20,1696.74,1711.36,1685.31,1704.76,14116.0
2022-09-21,1703.43,1709.76,1674.76,1674.76,20995.0
2022-09-22,1666.76,1667.78,1643.61,1647.57,22704.0
2022-09-23,1647.57,1681.76,1647.57,1661.19,28288.0
2022-09-26,1646.76,1714.76,1646.74,1689.76,35135.0
2022-09-27,1695.62,1723.76,1677.87,1714.76,28820.0
2022-09-28,1707.26,1726.16,1700.77,1709.76,21446.0
2022-09-29,1724.74,1728.94,1697.89,1707.11,21590.0
2022-09-30,1725.38,1728.75,1692.76,1699.26,21289.0
2022-10-10,1716.76,1717.76,1606.96,1612.76,48584.0
2022-10-11,1615.76,1632.76,1586.76,1606.75,32047.0
2022-10-12,1600.42,1605.76,1534.76,1586.76,48195.0
2022-10-13,1547.22,1561.76,1523.76,1526.75,63969.0
2022-10-14,1536.76,1581.76,1528.7,1564.37,46520.0
2022-10-17,1552.76,1554.75,1524.56,1545.26,33550.0
2022-10-18,1551.76,1556.76,1527.76,1532.59,28083.0
2022-10-19,1528.74,1528.74,1474.76,1474.76,60121.0
2022-10-20,1447.76,1495.19,1437.76,1470.26,42778.0
2022-10-21,1466.76,1474.56,1436.76,1450.76,38907.0
2022-10-24,1396.76,1415.76,1314.77,1328.04,132098.0
2022-10-25,1306.18,1341.76,1298.76,1306.51,81362.0
2022-10-26,1315.56,1341.75,1286.76,1290.84,81781.0
2022-10-27,1306.76,1314.74,1210.61,1227.76,107106.0
2022-10-28,1217.53,1232.76,1185.47,1186.76,93143.0
2022-10-31,1176.76,1208.77,1159.76,1176.76,71847.0
2022-11-01,1185.76,1296.16,1185.76,1288.77,118766.0
2022-11-02,1286.76,1332.76,1262.76,1298.72,79777.0
2022-11-03,1270.33,1289.26,1254.86,1266.26,45160.0
2022-11-04,1264.72,1354.53,1264.72,1343.33,80008.0
2022-11-07,1320.81,1345.24,1313.35,1333.87,42698.0
2022-11-08,1334.76,1344.75,1295.72,1311.64,39325.0
2022-11-09,1310.71,1315.64,1276.76,1286.66,36090.0
2022-11-10,1270.76,1311.76,1261.91,1301.76,37720.0
2022-11-11,1354.76,1371.21,1321.74,1354.91,73947.0
2022-11-14,1370.26,1390.29,1354.76,1359.76,57370.0
2022-11-15,1358.76,1425.73,1347.76,1414.76,56318.0
2022-11-16,1407.76,1424.76,1394.76,1412.01,26848.0
2022-11-17,1417.26,1423.06,1379.64,1393.76,30580.0
2022-11-18,1402.76,1410.76,1382.76,1393.89,23609.0
2022-11-21,1368.11,1368.11,1325.29,1346.74,39096.0
2022-11-22,1344.2,1386.5,1342.87,1366.71,29901.0
2022-11-23,1354.76,1383.76,1347.8,1375.76,22177.0
2022-11-24,1385.76,1395.64,1340.74,1346.75,27687.0
2022-11-25,1347.27,1358.76,1336.76,1348.77,18621.0
2022-11-28,1311.54,1341.76,1277.76,1336.64,47723.0
2022-11-29,1396.32,1426.76,1377.76,1425.76,73420.0
2022-11-30,1413.88,1430.76,1411.76,1425.76,31497.0
2022-12-01,1486.76,1506.76,1457.55,1457.56,51358.0
2022-12-02,1461.76,1479.75,1447.96,1460.64,23884.0
2022-12-05,1494.76,1505.76,1475.76,1491.66,36127.0
2022-12-06,1481.76,1553.66,1478.76,1514.76,44147.0
2022-12-07,1504.57,1546.76,1496.79,1510.76,35526.0
2022-12-08,1508.76,1521.76,1491.76,1513.78,19730.0
2022-12-09,1518.76,1556.76,1508.76,1556.76,39215.0
2022-12-12,1542.62,1592.76,1541.76,1565.78,34755.0
2022-12-13,1563.76,1587.45,1556.76,1576.76,21385.0
2022-12-14,1569.76,1607.56,1569.76,1597.63,29098.0
2022-12-15,1631.76,1642.76,1606.76,1613.75,30634.0
2022-12-16,1600.01,1617.76,1569.76,1613.63,33303.0
2022-12-19,1625.56,1625.56,1586.93,1599.76,24987.0
2022-12-20,1592.09,1592.09,1509.21,1541.76,46198.0
2022-12-21,1550.76,1565.76,1544.41,1565.76,22816.0
2022-12-22,1583.46,1609.76,1571.76,1594.76,23175.0
2022-12-23,1579.16,1608.76,1571.76,1597.76,17319.0
2022-12-26,1597.76,1597.76,1561.78,1568.82,21384.0
2022-12-27,1586.67,1595.82,1574.17,1581.67,17905.0
2022-12-28,1594.55,1595.67,1556.68,1581.67,21438.0
2022-12-29,1565.67,1575.66,1549.72,1567.67,22418.0
2022-12-30,1584.67,1601.66,1575.67,1575.67,25333.0
2023-01-03,1579.87,1587.1,1554.68,1578.68,26034.0
2023-01-04,1578.67,1587.37,1564.67,1573.68,20416.0
2023-01-05,1585.67,1649.67,1581.67,1649.67,47943.0
2023-01-06,1654.79,1660.57,1635.67,1652.44,24904.0
2023-01-09,1683.67,1698.65,1656.49,1689.87,30977.0
2023-01-10,1687.73,1713.17,1679.17,1703.12,22732.0
2023-01-11,1704.67,1708.67,1685.51,1693.62,22720.0
2023-01-12,1696.67,1704.67,1681.67,1682.67,17193.0
2023-01-13,1692.85,1736.67,1688.67,1735.67,31940.0
2023-01-16,1734.67,1783.67,1729.67,1761.57,36848.0
2023-01-17,1761.83,1771.67,1743.67,1756.67,21299.0
2023-01-18,1762.67,1773.97,1738.67,1741.67,21063.0
2023-01-19,1741.17,1741.19,1714.67,1728.88,23439.0
2023-01-20,1737.86,1746.92,1706.67,1708.68,25609.0
2023-01-30,1757.67,1757.67,1728.67,1736.67,35923.0
2023-01-31,1745.17,1748.62,1681.74,1694.43,32991.0
2023-02-01,1703.65,1707.67,1660.07,1693.64,33974.0
2023-02-02,1697.05,1707.67,1674.67,1684.78,29759.0
2023-02-03,1668.67,1674.67,1644.35,1666.67,34945.0
2023-02-06,1628.67,1643.67,1608.67,1643.67,42661.0
2023-02-07,1656.75,1657.47,1636.4,1645.67,24322.0
2023-02-08,1648.68,1654.64,1623.67,1632.67,16676.0
2023-02-09,1626.67,1678.42,1623.68,1666.67,29754.0
2023-02-10,1658.77,1667.16,1649.72,1658.67,17985.0
2023-02-13,1658.67,1723.17,1658.67,1705.02,38147.0
2023-02-14,1705.13,1706.07,1683.67,1692.46,19566.0
2023-02-15,1692.45,1703.97,1684.48,1689.67,18177.0
2023-02-16,1690.01,1735.67,1676.67,1710.49,33246.0
2023-02-17,1698.83,1721.67,1668.72,1669.45,26443.0
2023-02-20,1669.67,1727.47,1665.87,1723.67,29669.0
2023-02-21,1722.67,1722.67,1699.67,1715.67,18751.0
2023-02-22,1703.68,1712.57,1680.47,1684.67,21869.0
2023-02-23,1688.67,1697.47,1653.92,1666.67,21881.0
2023-02-24,1658.78,1658.86,1630.85,1636.67,24635.0
2023-02-27,1627.17,1663.67,1623.69,1659.08,22065.0
2023-02-28,1667.67,1670.68,1631.97,1662.41,23952.0
2023-03-01,1661.67,1696.67,1651.9,1687.2,24458.0
2023-03-02,1677.67,1687.66,1669.77,1676.67,13144.0
2023-03-03,1688.44,1690.28,1651.15,1666.71,16198.0
2023-03-06,1666.85,1667.17,1645.44,1655.81,20646.0
2023-03-07,1654.65,1665.27,1636.67,1636.97,22785.0
2023-03-08,1628.69,1634.61,1609.79,1619.09,22764.0
2023-03-09,1616.67,1633.67,1588.67,1618.69,27612.0
2023-03-10,1600.24,1629.67,1598.67,1598.67,21161.0
2023-03-13,1599.67,1623.67,1597.67,1610.67,20560.0
2023-03-14,1612.45,1628.55,1587.17,1614.67,23705.0
2023-03-15,1627.04,1633.55,1598.79,1599.59,19213.0
2023-03-16,1588.67,1618.67,1587.68,1600.66,17646.0
2023-03-17,1618.67,1624.56,1584.67,1590.67,27023.0
2023-03-20,1599.67,1603.67,1576.67,1578.27,20491.0
2023-03-21,1583.67,1634.52,1572.64,1623.67,31142.0
