Date,Open,High,Low,Close,Volume
2022-02-08,175.85,176.53,165.1,170.2,304517.0
2022-02-09,169.2,176.5,169.2,176.18,237421.0
2022-02-10,176.18,176.7,171.31,173.24,168743.0
2022-02-11,172.7,178.83,171.55,174.47,273749.0
2022-02-14,172.2,179.4,171.7,178.21,190316.0
2022-02-15,179.0,180.56,177.0,180.0,177390.0
2022-02-16,180.02,180.83,178.16,179.61,119085.0
2022-02-17,180.08,180.36,177.02,177.64,130546.0
2022-02-18,177.2,179.58,175.65,179.2,116144.0
2022-02-21,179.91,184.16,178.0,179.4,151926.0
2022-02-22,178.01,178.13,172.05,173.6,193677.0
2022-02-23,173.47,176.78,172.23,176.4,147973.0
2022-02-24,174.2,175.2,167.5,168.89,259610.0
2022-02-25,170.19,173.17,170.19,170.68,136664.0
2022-02-28,171.2,171.7,167.2,170.2,143093.0
2022-03-01,170.3,174.09,170.26,173.39,200285.0
2022-03-02,171.5,171.61,168.6,169.4,150165.0
2022-03-03,169.97,170.4,162.2,162.27,312889.0
2022-03-04,160.18,161.59,156.08,156.57,312930.0
2022-03-07,154.45,154.45,145.45,146.2,477389.0
2022-03-08,150.19,151.7,145.47,146.45,333507.0
2022-03-09,147.2,147.93,137.0,143.08,399219.0
2022-03-10,148.19,152.44,146.19,152.35,417740.0
2022-03-11,149.2,152.75,147.43,151.97,257971.0
2022-03-14,149.19,149.79,146.47,146.47,181403.0
2022-03-15,143.2,144.98,136.9,137.35,312945.0
2022-03-16,143.2,145.75,135.34,145.0,349000.0
2022-03-17,148.7,152.06,146.2,148.44,348292.0
2022-03-18,147.2,149.28,145.2,148.1,185857.0
2022-03-21,149.95,149.98,145.21,145.91,171054.0
2022-03-22,145.9,147.5,144.2,144.5,122905.0
2022-03-23,144.52,147.49,142.94,146.14,184639.0
2022-03-24,144.6,144.6,140.88,141.56,198086.0
2022-03-25,143.75,143.78,136.88,137.39,213641.0
2022-03-28,134.5,134.5,130.7,131.4,274466.0
